0 ,0 
1 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
1 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
1 ,0 
0 ,0 
1 ,0 
2 ,0 
2 ,0 
1 ,0 
0 ,0 
0 ,0 
0 ,0 
2 ,0 
2 ,1 
0 ,0 
36 ,21 
23 ,18 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
1 ,0 
0 ,0 
1 ,0 
0 ,0 
0 ,0 
0 ,0 
1 ,1 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
1 ,0 
0 ,0 
3 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
1 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
1 ,0 
0 ,0 
0 ,0 
1 ,1 
0 ,0 
0 ,0 
0 ,0 
1 ,1 
0 ,0 
0 ,0 
1 ,1 
0 ,0 
1 ,1 
0 ,0 
1 ,1 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
1 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
1 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
1 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
