18 ,6 
6 ,2 
2 ,2 
1 ,0 
1 ,1 
3 ,0 
0 ,0 
26 ,4 
0 ,0 
4 ,0 
0 ,0 
0 ,0 
3 ,0 
0 ,0 
1 ,0 
1 ,0 
5 ,1 
2 ,0 
0 ,0 
1 ,0 
1 ,0 
13 ,1 
2 ,0 
1 ,0 
1 ,0 
12 ,2 
1 ,0 
1 ,0 
2 ,1 
1 ,0 
14 ,2 
18 ,3 
8 ,0 
0 ,0 
42 ,10 
0 ,0 
0 ,0 
28 ,6 
0 ,0 
25 ,5 
0 ,0 
2 ,0 
1 ,0 
9 ,2 
12 ,2 
8 ,2 
26 ,3 
0 ,0 
21 ,2 
0 ,0 
0 ,0 
0 ,0 
3 ,0 
0 ,0 
1 ,0 
2 ,0 
0 ,0 
0 ,0 
2 ,0 
1 ,1 
5 ,1 
4 ,0 
8 ,1 
1 ,0 
10 ,1 
1 ,0 
7 ,1 
4 ,1 
5 ,0 
5 ,2 
11 ,1 
0 ,0 
8 ,0 
11 ,2 
19 ,2 
17 ,4 
10 ,1 
1 ,0 
0 ,0 
15 ,3 
30 ,2 
9 ,1 
31 ,6 
3 ,1 
10 ,3 
17 ,1 
26 ,6 
4 ,0 
5 ,1 
11 ,1 
23 ,3 
19 ,2 
14 ,2 
6 ,1 
15 ,2 
21 ,5 
4 ,1 
5 ,1 
6 ,0 
21 ,3 
9 ,3 
0 ,0 
13 ,1 
13 ,3 
11 ,3 
10 ,2 
1 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
0 ,0 
4 ,0 
1 ,0 
0 ,0 
5 ,0 
2 ,0 
2 ,0 
2 ,0 
0 ,0 
7 ,1 
0 ,0 
2 ,0 
0 ,0 
0 ,0 
0 ,0 
7 ,1 
12 ,3 
1 ,0 
0 ,0 
0 ,0 
12 ,1 
0 ,0 
0 ,0 
4 ,0 
1 ,0 
3 ,0 
2 ,0 
4 ,0 
1 ,0 
6 ,1 
4 ,1 
4 ,0 
0 ,0 
1 ,0 
0 ,0 
3 ,1 
2 ,2 
4 ,1 
14 ,0 
1 ,0 
2 ,0 
2 ,0 
11 ,4 
0 ,0 
17 ,3 
2 ,0 
1 ,0 
1 ,0 
0 ,0 
4 ,0 
0 ,0 
3 ,0 
0 ,0 
0 ,0 
1 ,0 
16 ,5 
0 ,0 
4 ,0 
2 ,1 
1 ,0 
2 ,0 
3 ,2 
2 ,0 
2 ,0 
2 ,0 
4 ,2 
0 ,0 
0 ,0 
12 ,0 
5 ,0 
8 ,1 
0 ,0 
3 ,0 
14 ,2 
0 ,0 
1 ,0 
4 ,0 
0 ,0 
4 ,1 
4 ,0 
0 ,0 
0 ,0 
2 ,0 
1 ,0 
2 ,1 
7 ,2 
1 ,1 
7 ,2 
2 ,1 
0 ,0 
9 ,1 
3 ,0 
0 ,0 
1 ,1 
9 ,1 
2 ,1 
2 ,0 
2 ,0 
0 ,0 
4 ,1 
12 ,0 
9 ,0 
2 ,0 
1 ,0 
8 ,1 
1 ,0 
17 ,1 
6 ,0 
6 ,0 
13 ,1 
3 ,1 
1 ,0 
7 ,1 
0 ,0 
