1.0179, 0.72%, 3.3579, 指数型-股票, 高风险， 8.87亿元（2021-12-31）, 杨坤, 2003-03-15, 万家基金, , 上证180指数  , 0.06%
1.0454, 0.70%, 1.0454, 指数型-股票, 高风险， 0.34亿元（2021-12-31）, 宫雪, 2015-05-27, 国金基金, , 上证50指数  , 0.11%
1.4179, -0.68%, 1.4179, 指数型-股票, 高风险， 0.98亿元（2021-12-31）, 陆志明, 2018-11-02, 广发基金, , 中证1000指数  , 0.09%
0.7771, 0.03%, 0.7771, 指数型-股票, 高风险， 1.76亿元（2021-12-31）, 柳军, 2015-05-13, 华泰柏瑞基金, , 中证500指数  , 0.08%
1.4424, -0.80%, 1.4424, 指数型-股票, 高风险， 1.67亿元（2021-12-31）, 董梁, 成 立 日, ：, 基金评级, 中证1000指数  , 0.32%
3.4722, -0.67%, 3.4722, 股票型, 中高风险， 7.07亿元（2021-12-31）, 朱剑胜, 2020-04-07, 中金公司, , 基金评级, 暂无评级
1.3005, 0.02%, 1.3005, 指数型-股票, 高风险， 1.79亿元（2021-12-31）, 万琼, 2019-12-30, 博时基金, , 中证500指数  , 0.08%
1.5219, 0.14%, 1.5219, 指数型-股票, 高风险， 0.13亿元（2021-12-31）, 李大玮, 2019-02-25, 红土创新基金, , 中证500指数  , 0.41%
0.9417, -0.34%, 0.9417, 指数型-股票, 高风险， 0.63亿元（2021-12-31）, 程卉超, 2020-04-03, 合煦智远基金, , 香蜜湖金融科技指数(价格)  , 0.11%
1.4012, 0.42%, 1.4012, 指数型-股票, 高风险， 1.57亿元（2021-12-31）, 罗博, 成 立 日, ：, 基金评级, 沪深300指数  , 0.22%
0.7787, 0.03%, 0.7787, 指数型-股票, 高风险， 0.63亿元（2021-12-31）, 柳军, 2018-06-13, 华泰柏瑞基金, , 中证500指数  , 0.08%
1.4716, 0.24%, 1.4716, 指数型-股票, 高风险， 14.14亿元（2021-12-31）, 黎海威, 成 立 日, ：, 基金评级, 中证500指数  , 0.23%
1.5280, 1.39%, 0.6980, 指数型-股票, 高风险， 1.34亿元（2021-12-31）, 施荣盛, 2015-05-14, 安信基金, , 中证一带一路主题指数  , 0.11%
1.3248, 0.01%, 1.3248, 指数型-股票, 高风险， 0.45亿元（2021-12-31）, 陈龙, 2020-01-15, 鹏华基金, , 中证500指数  , 0.10%
0.8736, -0.02%, 0.8736, 股票型, 高风险， 0.45亿元（2021-12-31）, 李响, 2021-08-12, 九泰基金, , 基金评级, 暂无评级
0.8649, 0.03%, 0.8649, 股票型, 高风险， 0.56亿元（2021-12-31）, 周涛, 2021-07-01, 浙商证券资管, , 基金评级, 暂无评级
1.4048, -0.69%, 1.4048, 指数型-股票, 高风险， 0.88亿元（2021-12-31）, 陆志明, 2018-11-02, 广发基金, , 中证1000指数  , 0.09%
0.8730, -0.03%, 0.8730, 股票型, 高风险， 1.09亿元（2021-12-31）, 李响, 2021-08-12, 九泰基金, , 基金评级, 暂无评级
1.0700, -0.93%, 1.7420, 指数型-股票, 高风险， 64.80亿元（2021-12-31）, 王保合, 成 立 日, ：, 基金评级, 中证军工指数  , 0.12%
0.8648, -0.59%, 0.8648, 指数型-股票, 高风险， 1.68亿元（2021-12-31）, 艾小军, 2019-09-03, 国泰基金, , 中证全指通信设备指数  , 0.12%
1.3295, -0.26%, 1.3295, 指数型-股票, 高风险， 0.03亿元（2021-12-31）, 邱紫华, 2018-02-13, 富荣基金, , 中证500指数  , 0.35%
1.7460, -0.17%, 1.7460, 股票型, 高风险， 11.48亿元（2021-12-31）, 吴振翔, 成 立 日, ：, 基金评级, 汇添富基金, ：
1.2917, 0.02%, 1.2917, 指数型-股票, 高风险， 2.23亿元（2021-12-31）, 万琼, 2019-12-30, 博时基金, , 中证500指数  , 0.08%
1.3189, 0.02%, 1.3189, 指数型-股票, 高风险， 0.47亿元（2021-12-31）, 陈龙, 2020-01-15, 鹏华基金, , 中证500指数  , 0.10%
1.6770, 0.06%, 1.6770, 指数型-股票, 高风险， 3.77亿元（2021-12-31）, 张羽翔, 2010-02-05, 鹏华基金, , 中证500指数  , 0.09%
1.3237, -0.26%, 1.3237, 指数型-股票, 高风险， 0.05亿元（2021-12-31）, 邱紫华, 2018-02-13, 富荣基金, , 中证500指数  , 0.35%
1.0153, 0.01%, 1.0153, 指数型-股票, 高风险， 2.04亿元（2021-12-31）, 姚楠燕, 2021-01-20, 东财基金, , 中证500指数  , 0.07%
1.0680, -0.93%, 1.0680, 指数型-股票, 高风险， 1.61亿元（2021-12-31）, 王保合, 成 立 日, ：, 基金评级, 中证军工指数  , 0.12%
1.8114, 0.09%, 1.8114, 指数型-股票, 高风险， 0.20亿元（2021-12-31）, 徐黄玮, 成 立 日, ：, 基金评级, 中证500指数  , 0.33%
1.2474, 0.80%, 1.2474, 指数型-股票, 高风险， 0.18亿元（2021-12-31）, 许荣漫, 2018-12-03, 招商基金, , 富时中国A50指数  , --
0.9250, -0.75%, 0.9250, 股票型, 高风险， 1.53亿元（2021-12-31）, 杜聪, 2015-03-26, 华泰柏瑞基金, , 华泰柏瑞基金, ：
1.5342, 0.41%, 1.5342, 指数型-股票, 高风险， 0.69亿元（2021-12-31）, 梁洪昀, 2018-05-16, 建信基金, , MSCI中国A股国际通指数  , 0.18%
0.8573, -0.59%, 0.8573, 指数型-股票, 高风险， 4.87亿元（2021-12-31）, 艾小军, 2019-09-03, 国泰基金, , 中证全指通信设备指数  , 0.12%
0.9323, -0.33%, 0.9323, 指数型-股票, 高风险， 0.10亿元（2021-12-31）, 程卉超, 2020-04-03, 合煦智远基金, , 香蜜湖金融科技指数(价格)  , 0.11%
1.0144, -2.77%, 1.0144, 股票型, 高风险， 0.41亿元（2021-12-31）, 陆海燕, 2020-05-20, 永赢基金, , 基金评级, 暂无评级
1.3193, 0.12%, 1.3193, 指数型-股票, 高风险， 0.63亿元（2021-12-31）, 龙昌伦, 2020-01-20, 嘉实基金, , 中证500指数  , 0.26%
1.3397, 0.31%, 1.3397, 指数型-股票, 高风险， 4.05亿元（2021-12-31）, 苏俊杰, 2018-05-25, 鹏华基金, , 沪深300指数  , 0.27%
1.7630, 0.06%, 1.7630, 指数型-股票, 高风险， 1.63亿元（2021-12-31）, 张羽翔, 2019-01-22, 鹏华基金, , 中证500指数  , 0.09%
2.7673, -0.17%, 2.7673, 指数型-股票, 高风险， 48.93亿元（2021-12-31）, 叶乐天, 2014-01-27, 建信基金, , 中证500指数  , 0.25%
0.8779, 0.73%, 1.0279, 股票型, 中高风险， 0.98亿元（2021-12-31）, 杨彦喆, 2020-05-22, 嘉合基金, , 基金评级, 暂无评级
1.0105, -2.78%, 1.0105, 股票型, 高风险， 0.35亿元（2021-12-31）, 陆海燕, 2020-05-20, 永赢基金, , 基金评级, 暂无评级
0.8634, 0.49%, 0.8634, 指数型-股票, 高风险， 0.72亿元（2021-12-31）, 邹巍, 成 立 日, ：, 基金评级, 沪深300指数  , --
1.0104, 0.01%, 1.0104, 指数型-股票, 高风险， 0.84亿元（2021-12-31）, 姚楠燕, 2021-01-20, 东财基金, , 中证500指数  , 0.07%
1.0531, -0.91%, 1.0531, 指数型-股票, 高风险， 6.69亿元（2021-12-31）, 霍华明, 2016-09-26, 广发基金, , 中证军工指数  , 0.12%
1.7871, 0.10%, 1.7871, 指数型-股票, 高风险， 0.58亿元（2021-12-31）, 徐黄玮, 成 立 日, ：, 基金评级, 中证500指数  , 0.33%
1.2309, 0.80%, 1.2309, 指数型-股票, 高风险， 0.06亿元（2021-12-31）, 许荣漫, 2018-12-03, 招商基金, , 富时中国A50指数  , --
1.6979, -0.59%, 1.6979, 股票型, 高风险， 2.69亿元（2021-12-31）, 观富钦, 成 立 日, ：, 基金评级, 广发基金, ：
1.5090, 0.41%, 1.5090, 指数型-股票, 高风险， 0.11亿元（2021-12-31）, 梁洪昀, 2018-05-16, 建信基金, , MSCI中国A股国际通指数  , 0.18%
1.3076, 0.11%, 1.3076, 指数型-股票, 高风险， 0.39亿元（2021-12-31）, 龙昌伦, 2020-01-20, 嘉实基金, , 中证500指数  , 0.26%
1.5974, 0.06%, 2.0019, 指数型-股票, 高风险， 2.39亿元（2021-12-31）, 黄稚, 2011-02-11, 中信保诚基金, , 中证500指数  , 0.10%
0.9908, -0.68%, 0.4136, 指数型-股票, 高风险， 0.54亿元（2021-12-31）, 丰晨成, 2015-06-04, 华宝基金, , 中证1000指数  , 0.10%
0.5753, -0.23%, 0.5753, 指数型-股票, 高风险， 4.42亿元（2021-12-31）, 赖中立, 2016-12-29, 汇添富基金, , 中证环境治理指数  , 0.11%
1.3011, 0.74%, 1.3011, 指数型-股票, 高风险， 4.02亿元（2021-12-31）, 陈亘斯, 2015-05-29, 长盛基金, , 中证申万一带一路主题投资指数  , 0.08%
1.0484, -0.92%, 1.0484, 指数型-股票, 高风险， 23.81亿元（2021-12-31）, 霍华明, 2018-02-13, 广发基金, , 中证军工指数  , 0.12%
1.3647, 0.03%, 1.3647, 指数型-股票, 高风险， 8.59亿元（2021-12-31）, 余海燕, 2019-03-20, 易方达基金, , 中证500指数  , 0.08%
0.8608, 0.50%, 0.8608, 指数型-股票, 高风险， 0.59亿元（2021-12-31）, 邹巍, 成 立 日, ：, 基金评级, 沪深300指数  , --
1.3600, 0.02%, 1.3600, 指数型-股票, 高风险， 3.62亿元（2021-12-31）, 余海燕, 2019-03-20, 易方达基金, , 中证500指数  , 0.08%
1.3859, 0.68%, 1.7299, 指数型-股票, 高风险， 0.81亿元（2021-12-31）, 江勇, 2009-10-30, 海富通基金, , 中证100指数  , 0.16%
2.7102, -0.17%, 2.7102, 指数型-股票, 高风险， 2.89亿元（2021-12-31）, 叶乐天, 2018-03-16, 建信基金, , 中证500指数  , 0.25%
0.8681, 0.72%, 1.0181, 股票型, 中高风险， 0.82亿元（2021-12-31）, 杨彦喆, 2020-05-22, 嘉合基金, , 基金评级, 暂无评级
1.7760, 0.23%, 1.8290, 股票型, 高风险， 8.51亿元（2021-12-31）, 黎海威, 2015-02-04, 景顺长城基金, , 景顺长城基金, ：
1.6895, -0.59%, 1.6895, 股票型, 高风险， 1.30亿元（2021-12-31）, 观富钦, 成 立 日, ：, 基金评级, 基金评级, 暂无评级
1.5988, 0.34%, 1.5988, 指数型-股票, 高风险， 12.39亿元（2021-12-31）, 向伟, 成 立 日, ：, 基金评级, 中证500指数  , 0.19%
1.5132, 0.32%, 1.5132, 指数型-股票, 高风险， 3.99亿元（2021-12-31）, 吴振翔, 成 立 日, ：, 基金评级, 沪深300指数  , 0.23%
0.5697, -0.21%, 0.5697, 指数型-股票, 高风险， 2.09亿元（2021-12-31）, 赖中立, 2016-12-29, 汇添富基金, , 中证环境治理指数  , 0.11%
2.2548, 0.33%, 2.2548, 指数型-股票, 高风险， 44.47亿元（2021-12-31）, 申庆, 2010-11-02, 兴证全球基金, , 沪深300指数  , 0.38%
1.5927, 0.06%, 1.5927, 指数型-股票, 高风险， 0.39亿元（2021-12-31）, 黄稚, 2021-08-26, 中信保诚基金, , 中证500指数  , 0.10%
1.3710, 0.48%, 1.3710, 指数型-股票, 高风险， 0.61亿元（2021-12-31）, 邹巍, 成 立 日, ：, 基金评级, 沪深300指数  , 0.13%
1.3616, 0.55%, 1.3616, 指数型-股票, 高风险， 0.63亿元（2021-12-31）, 刘珈吟, 2017-06-29, 嘉实基金, , 富时中国A50指数  , --
0.8864, -0.03%, 0.8864, 指数型-股票, 高风险， 5.26亿元（2021-12-31）, 翟云飞, 2021-09-29, 光大保德信基金管理, , 中证500指数  , --
1.0358, -0.42%, 1.0358, 股票型, 高风险， 2.34亿元（2021-12-31）, 潘龙玲, 成 立 日, ：, 基金评级, 基金评级, 暂无评级
1.1674, -0.24%, 1.3880, 指数型-股票, 高风险， 4.96亿元（2021-12-31）, 董梁, 成 立 日, ：, 基金评级, 中证500指数  , 0.26%
1.1265, 0.00%, 1.1265, 指数型-股票, 高风险， 2.67亿元（2021-12-31）, 吴振翔, 2017-08-10, 汇添富基金, , 中证500指数  , 0.08%
1.4136, 0.52%, 1.4136, 指数型-股票, 高风险， 4.77亿元（2021-12-31）, 殷瑞飞, 2019-06-11, 国投瑞银基金, , 沪深300指数  , 0.22%
1.5844, 0.34%, 1.5844, 指数型-股票, 高风险， 3.50亿元（2021-12-31）, 向伟, 成 立 日, ：, 基金评级, 中证500指数  , 0.19%
1.1927, 0.26%, 0.4853, 指数型-股票, 高风险， 5.37亿元（2021-12-31）, 刘树荣, 2015-06-03, 易方达基金, , 中证万得并购重组指数  , 0.09%
1.1674, -0.24%, 1.3882, 指数型-股票, 高风险， 2.94亿元（2021-12-31）, 董梁, 成 立 日, ：, 基金评级, 中证500指数  , 0.26%
1.2818, 0.58%, 2.4378, 指数型-股票, 高风险， 3.11亿元（2021-12-31）, 陈亘斯, 2006-11-22, 长盛基金, , 中证100指数  , 0.09%
0.5017, -0.20%, 0.5017, 指数型-股票, 高风险， 2.29亿元（2021-12-31）, 邵文婷, 2015-08-13, 交银施罗德基金, , 中证环境治理指数  , 0.10%
1.0029, 2.74%, 1.0579, 股票型, 高风险， 3.42亿元（2021-12-31）, 邹曦, 2020-05-09, 融通基金, , 基金评级, 暂无评级
1.5050, 0.32%, 1.5050, 指数型-股票, 高风险， 0.12亿元（2021-12-31）, 吴振翔, 成 立 日, ：, 基金评级, 沪深300指数  , 0.23%
1.2221, -1.00%, 1.2221, 指数型-股票, 高风险， 11.15亿元（2021-12-31）, 艾小军, 2017-03-29, 国泰基金, , 国证航天军工指数  , 0.12%
1.8407, 0.69%, 2.3295, 指数型-股票, 高风险， 2.12亿元（2021-12-31）, 朱海东, 成 立 日, ：, 基金评级, 中证财通中国可持续发展100(ECPI ESG)指数  , 0.18%
2.2344, 0.33%, 2.2344, 指数型-股票, 高风险， 1.47亿元（2021-12-31）, 申庆, 2019-06-05, 兴证全球基金, , 沪深300指数  , 0.38%
0.5014, -0.20%, 0.5014, 指数型-股票, 高风险， 0.12亿元（2021-12-31）, 邵文婷, 2021-08-27, 交银施罗德基金, , 中证环境治理指数  , 0.10%
1.1147, 0.01%, 1.1147, 指数型-股票, 高风险， 1.37亿元（2021-12-31）, 吴振翔, 2017-08-10, 汇添富基金, , 中证500指数  , 0.08%
1.5521, -0.24%, 1.7093, 指数型-股票, 高风险， 0.41亿元（2021-12-31）, 乔亮, 2019-05-23, 万家基金, , 中证500指数  , 0.23%
1.1949, -0.44%, 1.1949, 股票型, 中高风险， 1.61亿元（2021-12-31）, 雷俊, 2020-01-10, 长城基金, , 基金评级, 暂无评级
1.9035, 0.37%, 1.9035, 指数型-股票, 高风险， 0.30亿元（2021-12-31）, 纪君凯, 2012-05-25, 海富通基金, , 中证500指数  , 0.52%
1.6532, 0.02%, 1.7532, 指数型-股票, 高风险， 86.13亿元（2021-12-31）, 罗文杰, 2009-09-25, 南方基金, , 中证500指数  , 0.06%
1.2091, 0.56%, 1.2091, 指数型-股票, 高风险， 1.62亿元（2021-12-31）, 刘珈吟, 2018-02-05, 嘉实基金, , 富时中国A50指数  , --
1.3942, 0.03%, 1.3942, 指数型-股票, 高风险， 0.59亿元（2021-12-31）, 成钧, 2018-09-05, 平安基金, , 中证500指数  , 0.07%
1.3600, 0.47%, 1.3600, 指数型-股票, 高风险， 1.74亿元（2021-12-31）, 邹巍, 成 立 日, ：, 基金评级, 沪深300指数  , 0.13%
1.9411, 0.30%, 1.9411, 指数型-股票, 高风险， 2.03亿元（2021-12-31）, 徐幼华, 成 立 日, ：, 基金评级, MSCI中国A股国际通指数  , 0.22%
1.3892, 0.03%, 1.3892, 指数型-股票, 高风险， 3.58亿元（2021-12-31）, 成钧, 2018-09-05, 平安基金, , 中证500指数  , 0.07%
1.1401, 0.02%, 1.1401, 指数型-股票, 高风险， 16.08亿元（2021-12-31）, 陈瑶, 2015-01-20, 天弘基金, , 中证500指数  , 0.07%
1.3974, 0.52%, 1.3974, 指数型-股票, 高风险， 2.06亿元（2021-12-31）, 殷瑞飞, 2019-06-11, 国投瑞银基金, , 沪深300指数  , 0.22%
2.3210, 0.09%, 2.3210, 股票型, 高风险， 21.15亿元（2021-12-31）, 赵鹏飞, 2017-03-20, 汇添富基金, , 汇添富基金, ：
1.1058, 0.79%, 1.1058, 指数型-股票, 高风险， 0.99亿元（2021-12-31）, 尹浩, 2009-12-29, 博时基金, , 上证超级大盘指数  , 0.10%
1.7240, 0.02%, 1.7900, 指数型-股票, 高风险， 20.81亿元（2021-12-31）, 何如, 成 立 日, ：, 基金评级, 中证500指数  , 0.06%
0.8841, -0.03%, 0.8841, 指数型-股票, 高风险， 0.85亿元（2021-12-31）, 翟云飞, 2021-09-29, 光大保德信基金管理, , 中证500指数  , --
1.8938, 0.38%, 1.8938, 指数型-股票, 高风险， 0.05亿元（2021-12-31）, 纪君凯, 2020-03-05, 海富通基金, , 中证500指数  , 0.52%
1.7409, 0.66%, 2.3209, 指数型-股票, 高风险， 3.15亿元（2021-12-31）, 方磊, 2012-08-01, 汇丰晋信基金, , 恒生A股行业龙头指数  , 0.08%
1.1593, 0.03%, 1.1593, 指数型-股票, 高风险， 8.64亿元（2021-12-31）, 陈瑶, 2018-04-24, 天弘基金, , 中证500指数  , 0.07%
1.1639, -0.83%, 1.1639, 股票型, 高风险， 3.22亿元（2021-12-31）, 张勋, 2021-05-26, 泰达宏利基金, , 基金评级, 暂无评级
1.3713, -0.81%, 1.9253, 股票型, 中高风险， 2.96亿元（2021-12-31）, 吴剑毅, 2015-10-28, 南方基金, , 基金评级, 暂无评级
1.5325, -0.24%, 1.6855, 指数型-股票, 高风险， 0.61亿元（2021-12-31）, 乔亮, 2019-05-23, 万家基金, , 中证500指数  , 0.23%
1.0298, -0.07%, 1.0298, 股票型, 高风险， 0.25亿元（2021-12-31）, 何媛, 成 立 日, ：, 基金评级, 基金评级, 暂无评级
1.4991, 0.00%, 1.4991, 指数型-股票, 高风险， 0.44亿元（2021-12-31）, 石晓冉, 2018-12-07, 人保资产, , 中证500指数  , 0.09%
1.7140, 0.53%, 2.0840, 指数型-股票, 高风险， 3.66亿元（2021-12-31）, 黄玥, 成 立 日, ：, 基金评级, 沪深300指数  , 0.08%
1.2380, 0.32%, 1.2380, 指数型-股票, 高风险， 5.70亿元（2021-12-31）, 崔蕾, 成 立 日, ：, 基金评级, 中证500指数  , 0.35%
1.6276, 0.02%, 1.7276, 指数型-股票, 高风险， 5.20亿元（2021-12-31）, 罗文杰, 2017-02-23, 南方基金, , 中证500指数  , 0.06%
2.9910, -0.40%, 2.9910, 股票型, 中高风险， 52.69亿元（2021-12-31）, 范妍, 2015-10-28, 圆信永丰基金, , 圆信永丰基金, ：
1.7383, -0.59%, 1.7383, 股票型, 高风险， 3.08亿元（2021-12-31）, 董梁, 成 立 日, ：, 基金评级, 创金合信基金, ：
1.8510, 0.38%, 1.8510, 指数型-股票, 高风险， 10.91亿元（2021-12-31）, 宋洋, 成 立 日, ：, 基金评级, 沪深300指数  , 0.21%
0.7062, 0.01%, 0.7062, 指数型-股票, 高风险， 25.63亿元（2021-12-31）, 荣膺, 2015-05-05, 华夏基金, , 中证500指数  , 0.07%
1.8030, 0.61%, 1.9230, 指数型-股票, 高风险， 2.59亿元（2021-12-31）, 梅律吾, 2009-10-27, 诺安基金, , 中证100指数  , 0.14%
1.0256, 0.35%, 1.0256, 指数型-股票, 高风险， 8.39亿元（2021-12-31）, 李俊, 2015-01-13, 华夏基金, , 香港恒生指数  , 0.33%
1.3492, 0.01%, 1.3492, 指数型-股票, 高风险， 2.37亿元（2021-12-31）, 何如, 成 立 日, ：, 基金评级, 中证500指数  , 0.06%
1.3985, 0.01%, 1.3985, 指数型-股票, 高风险， 16.08亿元（2021-12-31）, 刘杰, 2009-11-26, 广发基金, , 中证500指数  , 0.07%
1.1237, 0.03%, 1.4559, 指数型-股票, 高风险， 1.38亿元（2021-12-31）, 赵栩, 2012-01-31, 工银瑞信基金, , 中证500指数  , 0.09%
0.6212, 0.03%, 0.6212, 指数型-股票, 高风险， 2.92亿元（2021-12-31）, 苏天醒, 2015-05-29, 国寿安保基金管理, , 中证500指数  , 0.07%
1.0379, 0.52%, 1.0379, 股票型, 中高风险， 0.32亿元（2021-12-31）, 胡永杰, 2020-03-18, 华润元大基金, , 基金评级, 暂无评级
1.1609, -0.83%, 1.1609, 股票型, 高风险， 2.54亿元（2021-12-31）, 张勋, 2021-05-26, 泰达宏利基金, , 基金评级, 暂无评级
0.8815, -0.71%, 0.8815, 指数型-股票, 高风险， 0.69亿元（2021-12-31）, 崔蕾, 2021-09-27, 南方基金, , 中证1000指数  , --
1.7203, 0.66%, 2.2703, 指数型-股票, 高风险， 0.09亿元（2021-12-31）, 方磊, 2015-04-01, 汇丰晋信基金, , 恒生A股行业龙头指数  , 0.08%
1.1121, 0.01%, 1.1121, 指数型-股票, 高风险， 12.10亿元（2021-12-31）, 刘杰, 2016-06-15, 广发基金, , 中证500指数  , 0.07%
1.2180, 0.33%, 1.2180, 指数型-股票, 高风险， 1.51亿元（2021-12-31）, 崔蕾, 成 立 日, ：, 基金评级, 中证500指数  , 0.35%
0.8811, -0.70%, 0.8811, 指数型-股票, 高风险， 0.67亿元（2021-12-31）, 崔蕾, 2021-09-27, 南方基金, , 中证1000指数  , --
1.0134, 0.35%, 1.0134, 指数型-股票, 高风险， 2.25亿元（2021-12-31）, 李俊, 2018-03-08, 华夏基金, , 香港恒生指数  , 0.33%
2.3411, 0.97%, 2.3411, 股票型, 高风险， 2.84亿元（2021-12-31）, 苏文杰, 2018-10-22, 嘉实基金, , 基金评级, 暂无评级
1.0245, -0.07%, 1.0245, 股票型, 高风险， 0.22亿元（2021-12-31）, 何媛, 成 立 日, ：, 基金评级, 基金评级, 暂无评级
0.8604, 0.89%, 0.8604, 股票型, 高风险， 14.51亿元（2021-12-31）, 孙彬, 2021-06-01, 富国基金, , 基金评级, 暂无评级
0.6967, 0.03%, 0.6967, 指数型-股票, 高风险， 2.32亿元（2021-12-31）, 荣膺, 2018-09-19, 华夏基金, , 中证500指数  , 0.07%
1.1177, 0.03%, 1.1177, 指数型-股票, 高风险， 0.01亿元（2021-12-31）, 赵栩, 2020-02-18, 工银瑞信基金, , 中证500指数  , 0.09%
1.0324, 0.52%, 1.0324, 股票型, 中高风险， 1.39亿元（2021-12-31）, 胡永杰, 2020-03-18, 华润元大基金, , 基金评级, 暂无评级
1.1970, 0.03%, 1.1970, 指数型-股票, 高风险， 0.43亿元（2021-12-31）, 张艺敏, 2020-05-14, 中银证券, , 中证500指数  , 0.09%
1.7860, 0.39%, 1.7860, 指数型-股票, 高风险， 4.12亿元（2021-12-31）, 宋洋, 成 立 日, ：, 基金评级, 沪深300指数  , 0.21%
1.7920, 0.56%, 1.7920, 指数型-股票, 高风险， 0.13亿元（2021-12-31）, 梅律吾, 2020-10-28, 诺安基金, , 中证100指数  , 0.14%
0.8661, 0.94%, 0.8661, 股票型, 高风险， 1.47亿元（2021-12-31）, 李锦文, 2021-03-25, 南方基金, , 基金评级, 暂无评级
2.2790, 0.04%, 2.3090, 股票型, 高风险， 2.09亿元（2021-12-31）, 雷嘉源, 2015-08-26, 南方基金, , 南方基金, ：
1.1925, 0.03%, 1.1925, 指数型-股票, 高风险， 0.03亿元（2021-12-31）, 于润泽, 2019-03-26, 方正富邦基金, , 中证500指数  , 0.09%
1.4580, 0.57%, 1.9336, 指数型-股票, 高风险， 2.19亿元（2021-12-31）, 龚涛, 2008-11-12, 南方基金, , 中证100指数  , 0.13%
1.1924, 0.03%, 1.1924, 指数型-股票, 高风险， 0.12亿元（2021-12-31）, 张艺敏, 2020-05-14, 中银证券, , 中证500指数  , 0.09%
0.8824, 0.43%, 0.8824, 指数型-股票, 高风险， 0.21亿元（2021-12-31）, 何江, 2021-09-28, 民生加银基金, , 中证800指数  , --
2.0900, -0.38%, 2.1600, 股票型, 中高风险， 10.64亿元（2021-12-31）, 谭丽, 2015-03-23, 嘉实基金, , 嘉实基金, ：
1.6745, -0.59%, 1.6745, 股票型, 高风险， 1.37亿元（2021-12-31）, 董梁, 成 立 日, ：, 基金评级, 创金合信基金, ：
1.5810, 0.32%, 1.7870, 指数型-股票, 高风险， 1.56亿元（2021-12-31）, 陈亘斯, 2009-05-12, 长盛基金, , 中证800指数  , 0.10%
1.3320, 0.76%, 2.0660, 指数型-股票, 高风险， 8.91亿元（2021-12-31）, 陈士俊, 2010-12-10, 浦银安盛基金, , 沪深300指数  , 0.18%
1.8490, 0.38%, 2.2050, 指数型-股票, 高风险， 62.55亿元（2021-12-31）, 李笑薇, 成 立 日, ：, 基金评级, 沪深300指数  , 0.23%
1.1035, 0.49%, 1.7198, 指数型-股票, 高风险， 2.59亿元（2021-12-31）, HAN YILING, 2012-02-01, 中信保诚基金, , 沪深300指数  , 0.10%
1.3389, 0.46%, 1.7329, 指数型-股票, 高风险， 0.15亿元（2021-12-31）, 柳军, 2018-10-10, 华泰柏瑞基金, , MSCI中国A股国际通指数  , 0.08%
0.7225, 0.87%, 0.7225, 股票型, 高风险， 39.30亿元（2021-12-31）, 李锦文, 2021-02-02, 南方基金, , 基金评级, 暂无评级
2.3030, 0.96%, 2.3030, 股票型, 高风险， 1.31亿元（2021-12-31）, 苏文杰, 2018-10-22, 嘉实基金, , 基金评级, 暂无评级
1.4580, -0.39%, 1.4580, 股票型, 高风险， 5.00亿元（2021-12-31）, 杨梦, 2019-09-26, 博道基金, , 基金评级, 暂无评级
0.9780, -0.41%, 1.7660, 指数型-股票, 高风险， 0.06亿元（2021-12-31）, 黄欣, 2012-03-23, 国联安基金, , 中小企业综合指数  , 0.18%
1.2772, 0.01%, 1.2772, 指数型-股票, 高风险， 0.58亿元（2021-12-31）, 王平, 成 立 日, ：, 基金评级, 中证500指数  , 0.23%
1.4347, 0.57%, 1.9102, 指数型-股票, 高风险， 0.17亿元（2021-12-31）, 龚涛, 2018-03-09, 南方基金, , 中证100指数  , 0.13%
1.1752, 0.03%, 1.1752, 指数型-股票, 高风险， 0.02亿元（2021-12-31）, 于润泽, 2019-03-26, 方正富邦基金, , 中证500指数  , 0.09%
1.1709, 0.34%, 1.1709, 股票型, 高风险， 0.21亿元（2021-12-31）, 杨思亮, 2019-06-06, 宝盈基金, , 基金评级, 暂无评级
1.1888, 0.58%, 1.1888, 指数型-股票, 高风险， 0.18亿元（2021-12-31）, 俞瑶, 2020-05-27, 平安基金, , 中证500指数  , 0.39%
0.8810, 0.43%, 0.8810, 指数型-股票, 高风险， 0.06亿元（2021-12-31）, 何江, 2021-09-28, 民生加银基金, , 中证800指数  , --
1.2610, 0.57%, 1.2610, 指数型-股票, 高风险， 7.35亿元（2021-12-31）, 徐习佳, 成 立 日, ：, 基金评级, 中证东方红竞争力指数  , 0.07%
0.8558, 0.88%, 0.8558, 股票型, 高风险， 1.28亿元（2021-12-31）, 孙彬, 2021-06-01, 富国基金, , 基金评级, 暂无评级
1.4930, 0.40%, 1.8430, 指数型-股票, 高风险， 3.21亿元（2021-12-31）, 陈亘斯, 2010-08-04, 长盛基金, , 沪深300指数  , 0.13%
2.0910, 0.58%, 2.0910, 指数型-股票, 高风险， 2.40亿元（2021-12-31）, 蔡丹, 2010-02-08, 宝盈基金, , 中证100指数  , 0.10%
1.4707, 0.14%, 1.7847, 股票型, 高风险， 2.65亿元（2021-12-31）, 纪君凯, 2018-02-08, 海富通基金, , 基金评级, 暂无评级
0.8690, -0.32%, 0.8690, 指数型-股票, 高风险， 0.01亿元（2021-12-31）, 王咏辉, 2018-11-02, 信达澳亚基金管理, , 中证沪港深高股息精选人民币指数  , 0.34%
1.9790, -0.35%, 1.9790, 股票型, 中高风险， 18.08亿元（2021-12-31）, 林庆, 2015-05-06, 富国基金, , 富国基金, ：
